id,name,picture_url,host_since,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,formatted_amenities,performance_score
1017597224575807366,Perfect Guest Suite/Private Entry near Santana Row,https://a0.muscache.com/pictures/hosting/Hosting-1017597224575807366/original/be31c698-cfc4-407a-b54d-f0d867cf3576.jpeg,2017-06-04,"[""email"", ""phone""]",t,t,37.316217248913226,-121.95337086467757,Entire guest suite,Entire home/apt,1,1.0,1.0,1.0,"[""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Coffee maker"", ""TV"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Free dryer \u2013 In building"", ""Exterior security cameras on property"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in"", ""Room-darkening shades""]",92.0,3,150,t,0,0,29,128,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.66,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",42.04
1018316330252159939,Palo Alto Apt-15 mins to Stanford (1093-201),https://a0.muscache.com/pictures/903fc1dd-dcee-4638-9dac-053b8b7dc073.jpg,2020-10-24,"[""phone""]",t,t,37.443015577446175,-122.1209281121038,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",161.0,3,730,t,17,44,71,232,2,5.0,5.0,4.0,5.0,5.0,5.0,4.5,f,0.22,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",48.34
1018383510205029560,Palo Alto Apt-15 mins to Stanford (1091-216),https://a0.muscache.com/pictures/miso/Hosting-1018383510205029560/original/b2cef400-1c0a-4d6c-a67a-4a1054f1a507.jpeg,2020-10-24,"[""phone""]",t,t,37.44584,-122.12094,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,730,t,30,60,89,344,1,4.0,4.0,5.0,4.0,5.0,5.0,4.0,f,0.22,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",33.36
1018390940833397179,Palo Alto Apt-15 mins to Stanford (1091-216),https://a0.muscache.com/pictures/miso/Hosting-1018390940833397179/original/beb445fe-a0ed-439a-8dbd-adffbdc8ec22.jpeg,2020-10-24,"[""phone""]",t,t,37.44453,-122.12024,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,730,t,30,60,89,344,14,4.86,4.86,4.93,4.86,4.93,4.57,4.64,f,1.32,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",33.36
1018479704171211201,"Amazing room2 Fast Wifi, Near Nvidia, Free Parking",https://a0.muscache.com/pictures/hosting/Hosting-1018479704171211201/original/e870fac6-d090-4314-9fdc-61607caca33b.jpeg,2023-08-22,"[""email"", ""phone""]",t,t,37.366920941753165,-121.97002704016543,Private room in home,Private room,2,1.5,0.0,1.0,"[""Bed linens"", ""Body soap"", ""Pocket wifi"", ""Washer"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Outdoor dining area"", ""Freezer"", ""Window guards"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Blender"", ""Shared patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Laundromat nearby"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Bread maker"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Lockbox"", ""Barbecue utensils"", ""Mini fridge"", ""TV"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Free street parking"", ""Hot water kettle"", ""Baking sheet"", ""Bidet"", ""Outdoor furniture"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""BBQ grill"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Extra pillows and blankets"", ""Dining table"", ""Pool"", ""Iron"", ""Self check-in"", ""Private entrance"", ""Microwave""]",82.0,1,1125,t,24,54,84,359,35,4.97,4.94,4.97,4.91,5.0,4.97,4.91,t,2.77,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",45.94
1018517224977598135,9352 Executive 3B2B Apartments SJSU,https://a0.muscache.com/pictures/36d9fc0a-0455-454c-b0d7-5703c99c3055.jpg,2014-12-28,"[""email"", ""phone""]",t,t,37.325489381016446,-121.87110982260388,Entire rental unit,Entire home/apt,7,2.0,3.0,5.0,"[""Kirkland conditioner"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Stainless steel oven"", ""Free parking on premises"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Wifi"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Heating - split type ductless system"", ""Hot water"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Shower gel"", ""Clothing storage: closet"", ""Electric stove"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Shared backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Single level home"", ""Kirkland shampoo"", ""Iron"", ""Microwave""]",182.0,3,365,t,23,46,72,72,8,4.25,4.5,4.13,4.75,4.75,4.25,4.5,f,0.61,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",71.46
1018800975254594739,Stylish & Comfy near Santana Row,https://a0.muscache.com/pictures/miso/Hosting-1018800975254594739/original/034b1cf4-fd67-4e83-b469-c25e21856a96.jpeg,2015-12-15,"[""email"", ""phone"", ""work_email""]",t,t,37.3222718,-121.9890986,Entire home,Entire home/apt,7,2.0,3.0,3.0,"[""Bed linens"", ""Body soap"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Cooking basics"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""Private backyard"", ""Central air conditioning"", ""TV"", ""Central heating"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smoke alarm"", ""Dedicated workspace"", ""Single level home"", ""Self check-in""]",250.0,7,365,t,25,55,85,174,4,5.0,4.75,5.0,5.0,4.75,5.0,4.75,f,0.39,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",68.22
1018985725251251846,177F - Lovely Bedroom & AC near SJSU & Airport,https://a0.muscache.com/pictures/miso/Hosting-1018985725251251846/original/d2677cfc-3234-4d2a-bded-4f47557b1aec.jpeg,2019-03-22,"[""email"", ""phone""]",t,t,37.3395,-121.87657,Private room in home,Private room,1,2.0,1.0,1.0,"[""Free parking garage on premises \u2013 5 spaces"", ""Bed linens"", ""Body soap"", ""Washer"", ""Carbon monoxide alarm"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Smoke alarm"", ""Clothing storage"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Self check-in"", ""Iron"", ""Microwave""]",50.0,1,180,t,0,22,52,141,9,4.56,5.0,4.67,5.0,4.78,5.0,4.89,f,0.78,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",48.76
1018995540028047216,2br+office home in Willow Glen,https://a0.muscache.com/pictures/miso/Hosting-1018995540028047216/original/459dfbe5-fb9e-4534-ba03-20ebe1d2b76f.jpeg,2016-01-17,"[""email"", ""phone"", ""work_email""]",t,t,37.29028,-121.8839,Entire home,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""65 inch HDTV with Hulu, Netflix, premium cable"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Sound system"", ""Pets allowed"", ""Coffee"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Shared patio or balcony"", ""Coffee maker: Nespresso"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Keypad"", ""Safe"", ""Fire pit"", ""Conditioner"", ""Shampoo"", ""Mountain view"", ""Wifi"", ""Kitchen"", ""Barbecue utensils"", ""Refrigerator"", ""Central heating"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Window AC unit"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Shower gel"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""EV charger - level 1"", ""Dishwasher"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Books and reading material"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Room-darkening shades""]",399.0,2,29,t,30,60,90,269,9,4.89,4.89,4.89,5.0,4.89,4.89,4.89,f,0.71,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",65.11
1019085560044473627,Palo Alto Apt-15 mins to Stanford (1093-212),https://a0.muscache.com/pictures/miso/Hosting-1019085560044473627/original/302fbef5-b871-480d-9e5e-34704bb8ee58.jpeg,2020-10-24,"[""phone""]",t,t,37.445296193314256,-122.12041160347914,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,2,730,t,23,53,83,358,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.59,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",28.22
1019136547688632739,Palo Alto Apt-15 mins to Stanford (1093-201),https://a0.muscache.com/pictures/miso/Hosting-1019136547688632739/original/af80ce6c-20e0-4f46-9fdf-872721015de2.jpeg,2020-10-24,"[""phone""]",t,t,37.44352,-122.11927,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",166.0,3,730,t,17,44,71,232,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.69,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",49.28
1019145123578739185,Palo Alto Apt-15 mins to Stanford (1087-104),https://a0.muscache.com/pictures/miso/Hosting-1019145123578739185/original/0a704080-43c2-4195-a5f1-7cebc9ce60ee.jpeg,2020-10-24,"[""phone""]",t,t,37.44315319763312,-122.12102435093855,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Private patio or balcony"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""TV"", ""Central heating"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,365,t,23,53,83,358,7,5.0,4.86,5.0,5.0,5.0,5.0,4.86,f,0.52,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",28.22
1019149252643310630,Palo Alto Apt-15 mins to Stanford (1087-104),https://a0.muscache.com/pictures/miso/Hosting-1019145123578739185/original/d18f160c-d27d-49e2-bceb-1483351e4b54.jpeg,2020-10-24,"[""phone""]",t,t,37.445132307537285,-122.12110282882,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Private patio or balcony"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""50 inch HDTV"", ""Central heating"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Smart lock"", ""Clothing storage: closet"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",155.0,3,365,t,23,53,83,358,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.31,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",28.22
1019228003201477971,French style huge master bedroom,https://a0.muscache.com/pictures/hosting/Hosting-1019228003201477971/original/6737b871-c7ef-410c-8ac1-eddf2ea1e304.jpeg,2021-05-09,"[""phone""]",t,t,37.28268,-121.89639,Private room in home,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Washer"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Cooking basics"", ""Essentials"", ""Conditioner"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer \u2013\u00a0In unit"", ""Central heating"", ""Bathtub"", ""Hot water"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace""]",148.0,1,365,t,28,58,88,268,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.21,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Parking""]",67.58
1019244213678141850,K5 private room in shared space,https://a0.muscache.com/pictures/e63e7272-8198-4229-932a-d77b976c8a1f.jpg,2020-04-07,"[""email"", ""phone""]",t,t,37.32593074250969,-121.82793578854968,Private room in home,Private room,2,2.0,1.0,1.0,"[""Lock on bedroom door"", ""Exterior security cameras on property"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Portable fans"", ""Free street parking"", ""Wifi""]",35.0,1,30,t,30,60,89,89,17,4.41,4.65,4.53,4.82,4.76,4.82,4.65,f,1.25,"[""Kitchen"", ""Connectivity"", ""Safety"", ""Essentials"", ""Parking""]",41.67
1019611130873118719,2 Guest Rooms Near Santana Row,https://a0.muscache.com/pictures/miso/Hosting-899871535620799639/original/142ec2e6-96c4-4155-b240-54284c97c901.jpeg,2014-10-02,"[""email"", ""phone""]",t,f,37.31904780368703,-121.95686780453448,Private room in home,Private room,4,1.0,2.0,2.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Oven"", ""Wine glasses"", ""Blender"", ""Backyard"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Fire pit"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Hot tub"", ""Microwave"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Pool"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shower gel"", ""Outdoor furniture"", ""Outdoor kitchen"", ""Sauna"", ""Smart lock"", ""Smoke alarm"", ""BBQ grill"", ""Clothing storage"", ""Piano"", ""Air conditioning"", ""Indoor fireplace"", ""Dedicated workspace"", ""Dishwasher"", ""Books and reading material"", ""Stove"", ""Iron"", ""Dining table"", ""Single level home"", ""Outdoor shower"", ""Self check-in""]",140.0,5,365,t,7,37,66,66,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0.16,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",92.76
1019646523450081709,Cozy Haven—5BD 3BA Home Away From Home,https://a0.muscache.com/pictures/miso/Hosting-1019646523450081709/original/c1de4398-7594-4794-baa1-5628e57c2bca.jpeg,2016-04-07,"[""email"", ""phone""]",t,t,37.3962683,-121.9979031,Entire home,Entire home/apt,10,3.0,5.0,6.0,"[""Body soap"", ""Washer"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Cooking basics"", ""Essentials"", ""Kitchen"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Portable heater"", ""Coffee maker"", ""TV"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Dedicated workspace""]",255.0,1,365,t,25,55,85,360,19,4.26,4.37,4.37,4.63,4.79,4.11,4.26,f,1.59,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Parking""]",43.49
1019723007063667287,Apartment-5 mins to Stanford Hospital & U (H311),https://a0.muscache.com/pictures/miso/Hosting-1018310456152185262/original/775ef27b-9b96-4f1a-94b7-adf8aadf4029.jpeg,2020-10-24,"[""phone""]",t,t,37.450142922557944,-122.16464012090788,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Bed linens"", ""Portable air conditioning"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""TV"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""Clothing storage"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",175.0,1,730,t,24,34,64,335,4,5.0,5.0,5.0,5.0,4.5,5.0,4.75,f,0.63,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",40.16
1019728721970800109,Apartment-5 mins to Stanford Hospital & U (H315),https://a0.muscache.com/pictures/miso/Hosting-1019728721970800109/original/2ba47ba6-9230-4f63-ae0e-b27b9979300a.jpeg,2020-10-24,"[""phone""]",t,t,37.44801856772858,-122.16439588039044,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Portable air conditioning"", ""Body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Free parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""TV"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dedicated workspace"", ""Stove"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",170.0,1,730,t,22,52,82,357,21,4.67,4.9,4.95,4.76,4.81,4.9,4.52,f,1.67,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",32.79
